,stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,far_price,near_price,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id
1284469,101,120,20,936460.13,1,1.000551,2894363.1,,,0.995631,4928.82,1.000842,4128.85,0.998473,-6.380081,6602,120_20_101
2475445,9,229,290,8550398.05,-1,0.994615,8890711.4,,,0.992071,3314.5,0.994016,3321.0,0.993044,11.999607,12624,229_290_9
2008704,93,186,470,0.0,0,1.002699,6797692.6,1.002699,1.002699,1.002699,6549.48,1.003045,58037.98,1.002734,-9.920001,10277,186_470_93
954822,34,89,340,15006657.84,1,1.003729,41031514.72,,1.020259,1.003208,65487.0,1.00376,9173.22,1.003692,-9.589791,4929,89_340_34
3617224,44,333,360,4002581.19,1,0.998532,33090641.29,1.01236,1.008589,0.998475,4892.72,0.998532,17475.0,0.998488,-10.1697445,18351,333_360_44
4298128,148,395,300,3808573.91,-1,0.999774,23827801.35,0.972586,0.976854,0.999142,25284.0,0.999458,21182.05,0.999314,2.900362,21755,395_300_148
4647177,197,427,150,1155535.34,1,1.001897,2155000.07,,,1.00125,8366.4,1.001897,12371.66,1.001511,6.6304207,23500,427_150_197
2869236,179,265,270,19053469.24,-1,1.001787,140867962.5,,,1.001787,6683.82,1.00191,6684.64,1.001849,-0.32007694,14602,265_270_179
4012505,125,369,320,666552.14,1,1.000874,6571924.88,1.013947,1.007836,1.000681,72703.13,1.000874,25878.0,1.000823,2.0301342,20327,369_320_125
1839147,82,171,130,412618.08,-1,0.998238,2051510.42,,,0.998238,34435.25,0.99955,203179.68,0.998429,-14.989972,9418,171_130_82
681490,91,64,130,6506867.32,-1,1.000236,7645562.16,,,1.0002,57972.42,1.000488,56046.92,1.000346,-2.220273,3533,64_130_91
519683,178,49,50,764676.35,-1,0.999403,21899056.09,,,0.999246,2801.7,0.999639,4586.4,0.999395,-0.27000904,2700,49_50_178
4575635,55,420,430,6878746.73,-1,0.998671,35105152.24,0.969555,0.970914,0.998671,126669.9,0.998865,175169.84,0.998752,12.450218,23143,420_430_55
635805,35,59,540,3508703.23,-1,0.999121,21957782.45,0.998679,0.998679,0.999121,34724.77,0.999209,197168.16,0.999134,-3.6901236,3299,59_540_35
4168956,176,383,440,2311207.27,1,1.000718,36844203.68,1.005924,1.005924,1.00055,102715.92,1.000718,135209.71,1.000623,-2.7799606,21109,383_440_176
2234700,54,207,290,16183597.81,1,1.001111,56009119.44,,,1.000925,17733.65,1.001421,10645.47,1.001235,-4.1902065,11414,207_290_54
5120463,83,470,170,74911254.3,-1,1.002238,946994003.26,,,1.002238,80960.25,1.002511,362159.52,1.002288,9.529591,25867,470_170_83
3595898,118,331,390,678095.72,1,1.000713,18164512.98,1.020338,1.001691,1.000463,103779.36,1.000733,961.18,1.000731,-10.52022,18244,331_390_118
5053599,19,464,130,0.0,0,0.99966,7609179.72,,,0.999241,3436.74,0.999817,191.04,0.999787,-5.0097704,25533,464_130_19
286852,32,27,100,520687.44,-1,0.999587,6014993.03,,,0.999587,36776.0,0.999696,41561.4,0.999638,5.760193,1495,27_100_32
1743833,117,162,240,0.0,0,0.998685,2841528.74,,,0.998685,117738.16,0.99945,126924.3,0.999053,5.389452,8934,162_240_117
3968950,170,365,340,2879627.86,-1,0.998146,20175775.1,0.966475,0.972382,0.998146,36374.36,0.998397,63552.0,0.998238,-7.4499846,20109,365_340_170
4414261,81,406,60,3663512.63,-1,0.998923,86819602.65,,,0.998823,21800.0,0.999822,27827.8,0.999262,-5.6302547,22336,406_60_81
1177221,20,110,80,0.0,0,1.001328,5700912.27,,,1.000977,45852.8,1.001906,399.09,1.001898,-3.2800436,6058,110_80_20
3615398,18,333,270,189362.9,1,1.002615,11675496.9,,,1.002236,29771.44,1.002615,79.35,1.002614,-5.5599213,18342,333_270_18
2685360,179,248,380,36499383.11,1,1.000692,223273242.44,1.028114,1.012435,1.000567,80090.0,1.000692,33962.4,1.000655,7.9596043,13678,248_380_179
681704,111,64,140,508701.79,1,1.001723,1182243.06,,,1.001428,3805.76,1.001723,3432.99,1.001583,-11.559725,3534,64_140_111
4098164,184,377,200,3064224.04,1,1.005289,10407452.67,,,1.004942,42479.43,1.005289,72040.1,1.005071,-8.410215,20755,377_200_184
25698,108,2,240,0.0,0,0.997759,6039705.65,,,0.997657,8802.0,0.998473,29364.0,0.997846,0.079870224,134,2_240_108
981927,153,92,60,128934.09,1,0.999305,373076.18,,,0.998472,13824.92,0.999305,4843.96,0.999089,-9.719729,5066,92_60_153
1156054,131,108,100,4203755.14,-1,1.00043,9229315.06,,,1.00043,7203.24,1.000713,12573.92,1.000533,-9.739995,5950,108_100_131
1187151,101,111,30,1620027.83,1,0.999346,10484399.44,,,0.997151,103957.7,1.001177,7261.04,1.000915,-28.759838,6108,111_30_101
313088,163,29,360,0.0,0,1.000149,83618504.14,1.000149,1.000149,0.999953,4596.1,1.000149,5516.4,1.000042,2.95043,1631,29_360_163
1179621,56,110,200,3449625.81,-1,1.000412,10648933.64,,,1.000412,37499.28,1.000789,37142.0,1.000602,-5.170107,6070,110_200_56
4168121,141,383,400,1325723.58,1,1.001636,75963869.39,1.00469,1.003555,1.001462,2640.17,1.001636,45809.19,1.001471,4.7302246,21105,383_400_141
1280184,152,119,350,7045666.63,-1,0.997147,28700776.41,0.990427,0.990427,0.997147,6262.2,0.997688,13157.76,0.997321,4.760027,6580,119_350_152
2313650,1,214,410,178767.3,-1,0.994413,2597951.6,0.993091,0.993091,0.994293,8275.0,0.994653,12996.46,0.994433,8.330345,11811,214_410_1
4945721,141,454,230,6982274.07,-1,0.998889,55908512.19,,,0.998642,51829.26,0.998972,9106.5,0.998922,-5.930066,24993,454_230_141
547573,129,51,390,0.0,0,0.993716,817948.78,0.993716,0.993716,0.991925,930.44,0.994014,7792.2,0.992148,-23.729801,2844,51_390_129
3779187,7,348,210,18354614.13,-1,1.000222,30554972.04,,,1.000131,439.71,1.000517,4838.68,1.000163,-3.759861,19161,348_210_7
3650904,124,336,390,323311.55,1,1.002827,2509736.43,1.008047,1.004433,1.002425,55572.09,1.002827,16283.7,1.002736,8.900166,18519,336_390_124
3966849,69,365,240,0.0,0,0.996755,1114425.96,,,0.996755,81695.4,0.998522,180370.6,0.997306,-1.5997887,20099,365_240_69
67390,26,6,220,0.0,0,1.00024,4779619.56,,,0.999567,396405.36,1.00024,159659.19,1.000046,2.7894974,352,6_220_26
3428117,82,316,250,380933.48,-1,0.9892,433907.66,,,0.9892,172455.32,0.99352,146661.8,0.991539,-1.9299984,17405,316_250_82
2545872,190,235,520,1388583.32,-1,1.000778,24081894.6,0.99963,0.99963,1.000778,8629.5,1.000905,23694.92,1.000812,-6.5898895,12977,235_520_190
1450525,86,135,200,132633.97,1,0.999158,3985024.01,,,0.998589,3997.6,0.999348,2526.72,0.999054,-26.429892,7445,135_200_86
555139,129,52,230,137913.45,1,1.004447,664314.55,,,1.002516,675.1,1.005189,27076.0,1.002581,13.810396,2883,52_230_129
1633103,100,152,120,409966.07,1,1.004164,1297263.0,,,1.003175,20675.55,1.004164,7203.44,1.003909,-16.109943,8372,152_120_100
457381,148,43,140,6020240.6,1,0.999616,20536988.28,,,0.999456,35539.56,0.999616,6269.0,0.999592,1.2505054,2379,43_140_148
4438683,103,408,180,1909636.74,1,0.999376,4953189.7,,,0.999281,20290.56,0.99947,27164.9,0.999362,0.8904934,22458,408_180_103
4186380,0,385,220,8352299.0,1,0.999308,14862951.72,,,0.999212,1041.6,0.999308,625.02,0.999272,5.8805943,21197,385_220_0
2510532,72,232,400,3655831.72,1,0.998997,67240266.34,1.019884,1.01283,0.998859,5199.12,0.998997,14444.0,0.998895,3.6394596,12800,232_400_72
1943439,163,180,470,5650046.46,-1,0.998894,118107178.98,0.996974,0.997868,0.998894,80875.7,0.99901,107444.36,0.998943,0.1502037,9947,180_470_163
2590394,136,240,10,430128.38,-1,1.00025,578025.38,,,1.00025,8075.0,1.000746,727.11,1.000705,-13.409853,13201,240_10_136
2932123,182,271,130,100811.7,1,1.001391,3842920.44,,,1.001113,20544.58,1.001391,41676.42,1.001205,-4.2402744,14918,271_130_182
171577,155,16,140,28598.57,-1,0.997575,1146154.68,,,0.997575,10508.0,0.998145,5257.0,0.997955,-2.0498037,894,16_140_155
3538228,48,326,260,2019686.8,1,1.001941,10045128.94,,,1.001684,8406.18,1.002005,9966.08,1.001831,6.0105324,17956,326_260_48
3572926,146,329,340,0.0,0,0.999123,2717670.37,0.999123,0.999123,0.998333,278.0,0.999123,28934.88,0.998341,6.569624,18129,329_340_146
2458085,162,227,510,2723986.71,-1,1.00125,20259187.0,1.000987,1.001197,1.001145,110189.92,1.001512,27652.95,1.001439,3.9696693,12536,227_510_162
411825,184,38,540,1650003.46,1,0.998165,10986583.19,0.999452,0.999452,0.997827,11052.75,0.998233,38774.09,0.997917,-1.9800663,2144,38_540_184
4027172,192,370,500,1430271.12,-1,1.00177,7226794.35,0.99997,1.000945,1.00177,126576.96,1.00192,206319.3,1.001827,2.1898746,20400,370_500_192
5209805,25,478,240,2640389.59,-1,1.000526,6096609.7,,,1.000526,11995.0,1.00086,3839.68,1.000779,-1.8101931,26314,478_240_25
862424,41,81,30,427651879.83,1,1.000667,612874532.06,,,1.000728,654.4,1.001003,244812.92,1.000729,14.7295,4458,81_30_41
4029662,82,371,80,0.0,0,0.997195,172316.37,,,0.997195,12446.68,1.003312,21707.04,0.999433,-42.819977,20413,371_80_82
4693683,103,431,280,1533057.59,-1,1.000526,8851464.09,,,1.000427,101.53,1.000821,34025.95,1.000428,8.120537,23733,431_280_103
2530125,164,234,280,4033693.86,1,1.001922,9047250.92,,,1.001398,3209.64,1.002009,2408.7,1.001747,1.9097328,12898,234_280_164
1117536,26,104,350,0.0,0,1.000242,4605518.59,1.000242,1.000242,0.999594,344089.0,1.000242,186160.08,1.000014,-0.4297495,5755,104_350_26
196647,67,18,350,9889519.6,-1,1.001691,42463980.83,0.982914,0.988807,1.001666,23667.85,1.001991,1203.84,1.001975,0.82969666,1025,18_350_67
4296866,86,395,240,166748.15,-1,0.999856,416341.97,,,0.999856,7289.37,1.000415,6522.88,1.000151,15.759468,21749,395_240_86
1654800,128,154,120,1798588.15,1,0.998586,5333567.86,,,0.998473,13361.39,0.998698,9057.6,0.998607,1.0299683,8482,154_120_128
85457,45,8,60,41284470.22,-1,0.999979,205795012.87,,,0.999979,204090.45,1.000013,11580.0,1.000011,2.080202,446,8_60_45
2379711,194,220,420,1163234.22,1,1.002412,24777949.65,1.032201,1.013583,1.00204,31484.7,1.002412,53409.28,1.002178,-3.989935,12142,220_420_194
492141,184,46,280,0.0,0,0.998453,4643765.63,,,0.998383,29016.82,0.999012,14589.06,0.998802,-4.0602684,2558,46_280_184
2762641,48,255,420,2398970.81,1,1.00074,20176745.63,1.02949,1.017966,1.00062,50179.71,1.0008,3835.02,1.000787,-7.4601173,14067,255_420_48
245295,143,23,130,8566.6,-1,1.001099,395622.31,,,1.001099,86602.51,1.001824,3137.14,1.001798,-1.860261,1278,23_130_143
236483,166,22,220,16955695.56,-1,1.00111,6020184.86,,,1.00111,54923.31,1.001387,55913.76,1.001247,3.080368,1232,22_220_166
1513170,142,141,80,48508483.29,-1,1.000452,105819249.15,,,1.000452,12456.62,1.00077,36815.35,1.000533,-3.989935,7763,141_80_142
919130,105,86,170,5537810.09,-1,1.001809,38664946.02,,,1.001809,30110.0,1.001975,54207.0,1.001868,-14.479756,4747,86_170_105
998786,67,93,370,2817510.8,1,1.002459,62052373.89,1.012593,1.006512,1.001843,1383.95,1.002784,27705.0,1.001888,21.049976,5152,93_370_67
4256201,21,391,410,0.0,0,1.00062,9437745.92,1.00062,1.00062,1.00029,24865.5,1.00062,21726.68,1.000466,-1.3101101,21546,391_410_21
3025707,36,279,440,2317918.49,-1,1.001176,34708358.0,0.990873,0.996849,1.001176,38334.88,1.001314,89217.36,1.001218,-6.8300962,15389,279_440_36
1116844,124,104,310,0.0,0,0.999187,2468233.9,0.999187,0.999187,0.998719,19693.92,0.999187,23036.86,0.998935,-5.480051,5751,104_310_124
1288137,25,120,210,0.0,0,1.005172,35210901.15,,,1.005172,15073.63,1.00568,36931.25,1.005319,10.9398365,6621,120_210_25
1601340,53,149,160,7947189.3,-1,1.001089,15617736.46,,,1.001089,5496.0,1.001271,28859.25,1.001118,4.570484,8211,149_160_53
3474530,133,320,370,0.0,0,0.995913,36092190.17,0.995913,0.995913,0.995706,2406.0,0.99612,4814.0,0.995844,-5.0497055,17637,320_370_133
510242,44,48,120,7939833.44,1,1.000765,14180489.36,,,1.000119,47132.28,1.000765,56635.55,1.000413,-4.2897463,2652,48_120_44
1019429,25,95,320,5704975.84,-1,0.997652,26027024.89,0.948995,0.961068,0.997505,68026.02,0.998315,42991.54,0.998001,9.590387,5257,95_320_25
4934882,102,453,240,2233168.04,-1,0.999264,8406799.17,,,0.998448,1272.48,0.999955,159.3,0.999788,20.600557,24939,453_240_102
1507567,52,140,350,0.0,0,1.004383,10649344.96,1.004383,1.004383,1.003411,26497.48,1.004383,2478.8,1.0043,-7.4100494,7735,140_350_52
3008076,117,278,100,34603.7,-1,0.999462,1545003.35,,,0.999462,203609.31,1.000299,179135.82,0.999907,-1.2099743,15300,278_100_117
2165794,2,201,130,0.0,0,0.995622,2024925.36,,,0.994107,1574.88,0.995622,788.64,0.995117,-10.150075,11068,201_130_2
3744221,41,345,110,55641108.48,1,0.999919,356753900.81,,,0.99986,25461.0,0.999978,4244.0,0.999961,-4.609823,18986,345_110_41
3638715,135,335,330,0.0,0,0.995525,5964725.51,0.995525,0.995525,0.995525,19241.67,0.996166,34996.08,0.995753,1.9299984,18458,335_330_135
5053416,36,464,120,6155450.9,-1,0.998539,12477153.72,,,0.998539,26604.0,0.998689,32860.88,0.998606,2.809763,25532,464_120_36
4928366,186,452,460,3047388.48,-1,0.998908,59823678.24,0.996723,0.997191,0.998908,17410.72,0.999064,39436.32,0.998955,-5.519986,24906,452_460_186
4929118,138,452,500,1027116.28,-1,0.997173,9944826.5,0.994693,0.995903,0.997113,18462.08,0.997476,94982.4,0.997172,-5.350113,24910,452_500_138
4544905,125,417,540,0.0,0,1.002148,30376819.04,1.002148,1.002148,1.00179,27526.17,1.002327,8060.76,1.002205,7.970333,22989,417_540_125
4492414,34,413,120,8903846.89,1,1.000849,19761577.59,,,1.00047,3277.12,1.001117,8198.1,1.000655,-2.9301643,22727,413_120_34
70716,90,6,390,696033.03,-1,0.998248,7448909.98,0.983922,0.994847,0.998201,19583.02,0.998392,100225.97,0.998232,2.399683,369,6_390_90
2023418,157,188,110,5942600.1,1,1.001924,17196295.74,,,1.001403,18090.3,1.001924,19255.0,1.001655,-1.1998415,10351,188_110_157
3340733,98,308,280,748183.74,-1,0.999714,3746977.8,,,0.999714,177797.12,1.00111,157245.27,1.000455,4.9996376,16968,308_280_98
2902597,108,268,300,2783744.75,1,1.002083,7056385.67,1.040553,1.018513,1.001449,35387.02,1.002217,600.24,1.002204,-4.349947,14770,268_300_108
2336263,128,216,440,0.0,0,0.997028,13572802.92,0.997028,0.997028,0.997028,37363.5,0.997212,65696.08,0.997095,12.329817,11924,216_440_128
4922467,87,452,170,0.0,0,1.000603,6643383.2,,,1.001319,335.48,1.001678,1258.5,1.001395,1.8203259,24877,452_170_87
586045,192,55,170,1498820.3,1,1.000907,6072712.95,,,1.000675,90398.0,1.000907,4133.44,1.000897,-5.040169,3042,55_170_192
1771848,159,165,10,2457103.7,-1,0.998349,6061125.11,,,0.998349,1092.26,0.999181,4288.59,0.998518,12.880564,9076,165_10_159
332679,170,31,280,1975035.25,-1,0.997877,17984684.67,,,0.997877,29170.08,0.998134,7837.6,0.99808,0.30994415,1733,31_280_170
2362360,156,219,100,803490.03,-1,0.996361,8208659.6,,,0.996361,23090.56,0.996932,16054.0,0.996698,18.609762,12055,219_100_156
3383035,0,312,200,3784431.1,-1,0.997362,15430040.35,,,0.997362,2759.1,0.997471,25754.4,0.997373,-11.330247,17180,312_200_0
2962747,160,274,20,9820964.88,-1,1.000176,135245510.03,,,1.000176,8516.0,1.000235,26912.14,1.00019,-2.0897388,15072,274_20_160
4166195,15,383,310,3868598.33,1,1.002554,32255742.57,1.014449,1.014357,1.002461,36417.85,1.002646,11090.46,1.002603,-1.2302399,21096,383_310_15
1192411,41,111,300,13424045.19,1,0.998383,655007658.91,1.008338,1.002828,0.998052,10323.84,0.99842,65227.2,0.998103,11.470318,6135,111_300_41
3794820,40,349,440,0.0,0,1.000446,7017125.11,1.000446,1.000446,1.000446,27638.1,1.000669,35240.8,1.000544,-4.979968,19239,349_440_40
3161697,110,292,120,1467384.81,1,0.999986,54824383.74,,,0.999763,26928.0,0.999986,6733.5,0.999941,1.4805794,16072,292_120_110
3828733,153,352,480,47319.76,-1,0.995704,2073381.57,0.995047,0.995047,0.995704,13741.05,0.996362,18040.4,0.995989,-4.6497583,19408,352_480_153
200898,96,19,20,5521011.14,1,0.99924,24345895.79,,,0.999077,20603.52,0.99924,2330.54,0.999224,-5.9598684,1047,19_20_96
4302633,53,395,530,0.0,0,1.001405,22857104.04,1.001405,1.001405,1.001186,414496.72,1.001405,348996.2,1.001305,1.5604496,21778,395_530_53
4027257,77,370,510,0.0,0,1.00183,35206879.05,1.00183,1.00183,1.00167,31352.0,1.001862,82785.12,1.001723,3.130436,20401,370_510_77
1590415,163,148,150,9693206.25,-1,1.002255,75759274.5,,,1.002255,23074.92,1.002599,8918.37,1.002503,-3.349781,8155,148_150_163
4934591,11,453,230,51811.9,1,1.000656,4772891.19,,,1.000317,649.33,1.000995,12522.84,1.000351,3.1805038,24938,453_230_11
2799137,128,259,50,351609.0,1,1.000016,5654829.1,,,0.999819,60900.0,1.000016,29237.76,0.999952,3.0994415,14250,259_50_128
4957266,86,455,260,14371.77,1,1.001998,1998006.8,,,1.001786,11271.68,1.002209,7154.38,1.002045,-2.1499395,25051,455_260_86
5187946,166,476,240,1894686.38,1,0.999895,28526602.75,,,0.999614,233892.0,0.999895,21650.88,0.999871,1.8501282,26204,476_240_166
3486079,99,321,400,2367073.93,-1,0.997563,8133395.83,0.910791,0.986636,0.997563,113699.52,0.998206,207682.69,0.997791,11.080503,17695,321_400_99
5005222,42,459,460,2683033.95,1,1.001558,6519045.0,1.091919,1.016291,1.001144,6383.74,1.001972,18295.83,1.001358,-1.4400482,25291,459_460_42
3766226,46,347,110,0.0,0,1.000555,6568767.23,,,1.000555,564.55,1.001299,24535.84,1.000571,-2.4300814,19096,347_110_46
2746661,188,254,160,2334094.64,1,1.000687,1953708.37,,,1.000387,7694.61,1.000687,16660.0,1.000482,-0.19013882,13986,254_160_188
4732927,147,435,40,1671889.76,-1,1.000664,3232424.8,,,1.000664,51593.28,1.000944,26696.12,1.000849,0.67949295,23929,435_40_147
3344626,191,308,470,5482826.81,1,1.001072,402434309.43,1.00224,1.001539,1.001025,39841.2,1.001072,179079.56,1.001033,8.590221,16987,308_470_191
1976260,122,183,480,326704.96,-1,1.000135,17801965.74,0.999634,0.999634,1.000135,91862.0,1.000636,361378.26,1.000237,3.6394596,10113,183_480_122
3262992,157,301,240,2794767.54,-1,0.999821,38719300.45,,,0.999718,23242.8,1.000182,19378.0,0.999971,11.249781,16579,301_240_157
1922308,110,178,500,0.0,0,1.003208,44072807.93,1.003208,1.003208,1.003208,31051.86,1.003285,20485.36,1.003254,-0.039935112,9840,178_500_110
4398048,68,404,350,3627223.99,1,1.001204,38629822.3,1.021246,1.016885,1.000925,14670.32,1.001482,4101.34,1.001361,-5.350113,22255,404_350_68
1312098,152,122,320,431170.7,-1,1.005614,47900861.71,0.995732,1.004756,1.004693,31620.0,1.006631,66846.91,1.005316,21.84987,6742,122_320_152
3927505,125,361,470,2003755.06,1,0.999453,8758722.67,1.004957,1.002642,0.999415,3159.48,0.999453,263.3,0.99945,-4.2700768,19902,361_470_125
4231689,109,389,280,7671371.72,-1,0.998156,47512925.78,,,0.997179,118438.16,0.997831,212886.72,0.997412,-7.5000525,21423,389_280_109
222055,134,21,20,9967035.28,1,1.001729,31908172.4,,,1.001043,293419.49,1.001729,16644.0,1.001692,13.279915,1157,21_20_134
2937356,41,271,400,9664441.8,-1,1.001693,321328336.97,0.993053,0.996951,1.001693,18347.42,1.001823,51040.2,1.001728,3.0899048,14945,271_400_41
2807158,189,259,450,767078.98,-1,1.00185,9925325.81,0.999316,1.000249,1.00185,15846.1,1.001984,24861.41,1.001902,6.569624,14290,259_450_189
2316146,110,214,530,19060.38,-1,0.999482,69144299.64,0.999408,0.999408,0.999482,5134.18,0.999556,17430.48,0.999499,3.8695335,11823,214_530_110
234941,160,22,140,11325790.81,-1,1.000146,42477483.53,,,1.000146,16437.2,1.000209,15806.0,1.000178,3.310442,1224,22_140_160
1610832,90,150,90,5349080.32,-1,1.001247,3226038.12,,,1.001094,32706.95,1.002218,588.21,1.002198,3.6799908,8259,150_90_90
5028986,6,462,0,1341119.28,-1,1.000327,3169703.92,,,0.999881,673.68,1.000831,4720.24,1.0,15.850067,25410,462_0_6
2463567,71,228,240,15206139.83,1,1.002947,28873432.27,,,1.002684,31767.19,1.00304,51234.66,1.00282,-2.0098686,12564,228_240_71
2609123,159,241,400,277527.41,-1,0.997491,12741619.8,0.994346,0.996293,0.997641,1732.12,0.997791,22987.35,0.997651,-3.169775,13295,241_400_159
4621050,70,424,500,10264.24,-1,1.003322,1371035.99,1.003322,1.003322,1.003322,11985.39,1.004006,5519.68,1.003791,4.6801567,23370,424_500_70
1130665,156,105,460,3331528.19,1,1.002138,15718198.03,1.020325,1.010309,1.001874,7602.0,1.002138,32735.22,1.001924,-4.6801567,5821,105_460_156
3913020,40,360,300,101419.04,-1,1.002998,10832542.08,1.001384,1.002537,1.002076,8690.0,1.002537,4520.88,1.002379,8.380413,19830,360_300_40
2854313,181,264,70,821502.57,-1,1.000207,3217599.25,,,1.000154,26988.52,1.000733,6846.12,1.000616,-1.3798475,14527,264_70_181
4608969,189,423,440,990756.04,-1,0.998404,15089817.78,0.985334,0.9894,0.998404,11206.25,0.998695,95108.91,0.998435,-0.14007092,23309,423_440_189
3734112,132,344,150,3537778.06,-1,1.001991,14089593.13,,,1.001991,6034.84,1.002595,23075.62,1.002116,5.259514,18935,344_150_132
1115124,178,104,220,16053961.06,-1,0.998652,4987014.99,,,0.998416,19080.0,0.998678,4389.55,0.998629,0.17046928,5742,104_220_178
3300283,48,304,460,1305862.22,1,0.999517,28395531.8,0.999584,0.999584,0.999315,59608.0,0.999517,30108.1,0.999449,-3.1900406,16766,304_460_48
3670090,110,338,250,0.0,0,0.998979,44328455.74,,,0.998846,14944.0,0.999046,7473.5,0.998979,2.8300285,18615,338_250_110
2687027,54,248,470,1125175.31,1,1.000877,36762130.79,1.00165,1.001098,1.000491,18496.17,1.001015,53340.42,1.000626,-3.3301115,13687,248_470_54
2342094,188,217,180,528072.14,-1,0.997028,3575357.06,,,0.997028,33707.74,0.997477,19006.65,0.997315,7.4994564,11953,217_180_188
